Time,B1_id,B1_pop,B1_speed,B1_reward,B2_id,B2_pop,B2_speed,B2_reward,comp1_pop,comp2_pop,comp3_pop,comp4_pop,chem1_pop,chem2_pop,time_till_eat,exploration,reward 
1813,2,1.5550466049990663,-1850.9783634865105,0.015392686700016478,1,3.4664359603044,1,0.034316888256209044,396.5590163201372,198.67268511749313,11400,3000,0.03501100363357996,0.10143394946626501,0,0,0,7,0.16216989001100657,5.923655375898255
1814,2,1.5705931408427531,-1851.013374490144,0.015546535843686815,1,3.501095930596373,1,0.034659970291972986,396.52435196053415,198.65713465144313,11400,3000,0.03536106934229953,0.10244812092344517,0,0,0,6,0.16216989001100657,5.923655375898255
1815,2,1.5862950627505241,-1851.0487355594864,0.015701921907770977,1,3.536102411987654,1,0.03500648139128071,396.4893410012282,198.6414287200347,11400,3000,0.035714634813299534,0.10347243070399803,0,0,0,5,0.16216989001100657,5.923655375898255
1816,2,1.602153922980152,-1851.0844501942997,0.015858860229627902,1,3.5714588677967685,1,0.03535645580911462,396.4539799771083,198.6255657694072,11400,3000,0.036071735026100685,0.10450698012257839,0,0,0,4,0.16216989001100657,5.923655375898255
1817,2,1.6181712892794933,-1851.1205219293258,0.01601736629934125,1,3.6071687959390473,1,0.0357099281422788,396.4182653884303,198.6095442301774,11400,3000,0.03643240530965148,0.1055518715055966,0,0,0,3,0.16216989001100657,5.923655375898255
1818,2,1.6343487450407277,-1851.1569543346354,0.016177455761234416,1,3.643235729271851,1,0.03606693333280386,396.3821937004709,198.5933625172846,11400,3000,0.03679668134581503,0.10660720820130754,0,0,0,2,0.16216989001100657,5.923655375898255
1819,2,1.6506878894561263,-1851.1937510159812,0.016339144415398632,1,3.679663235943234,1,0.03642750667138284,396.3457613431782,198.5770190298342,11400,3000,0.03716459917289049,0.10767309459000028,0,0,0,1,0.16216989001100657,5.923655375898255
1820,2,1.6671903376753634,-1851.2309156151541,0.016502448219237076,1,3.7164549197440775,1,0.03679168380084352,396.30896471081877,198.56051215093962,11400,3000,0.03753619518916968,0.10874963609428882,0,0,0,0,0.16216989001100657,5.923655375898255
1821,2,1.6838577209643872,-1851.2684518103433,0.01666738328902384,1,3.7536144204637303,1,0.037159500719652794,396.27180016162134,198.54384024756285,11500,3000,0.037911506156528996,0.10983693918950524,0,0,0,9,0.1605481911108965,6.543275697073032
1822,2,1.7006916868658657,-1851.3063633164998,0.016833965901478454,1,3.791145414249188,1,0.03753099378545777,396.2342640174167,198.5270016703532,11500,3000,0.03829056920405717,0.11093511141419614,0,0,0,8,0.1605481911108965,6.543275697073032
1823,2,1.7176938993612212,-1851.3446538857038,0.017002212495355495,1,3.829051613967848,1,0.03790619971865983,396.1963525632742,198.50999475348453,11500,3000,0.038673421831719054,0.11204426138072333,0,0,0,7,0.1605481911108965,6.543275697073032
1824,2,1.7348660390342705,-1851.3833273075354,0.017172139673049314,1,3.8673367695738743,1,0.03828515560602641,396.15806204713454,198.49281781449093,11500,3000,0.039060101914055935,0.11316449878597012,0,0,0,6,0.1605481911108965,6.543275697073032
1825,2,1.7522098032364868,-1851.4223874094494,0.017343764202216283,1,3.9060046684782117,1,0.03866789890433742,396.11938867943877,198.47546915410058,11500,3000,0.039450647703922676,0.11429593442215367,0,0,0,5,0.1605481911108965,6.543275697073032
1826,2,1.7697269062538974,-1851.4618380571533,0.017517103017410607,1,3.9450591359222775,1,0.03905446744406582,396.080328632754,198.4579470560682,11500,3000,0.039845097836262,0.11543868018774504,0,0,0,4,0.1605481911108965,6.543275697073032
1827,2,1.7874190794756357,-1851.5016831549895,0.017692173221738328,1,3.9845040353553776,1,0.039444899433100034,396.04087804139476,198.44024978700565,11500,3000,0.040243491331916396,0.11659284909849772,0,0,0,3,0.1605481911108965,6.543275697073032
1828,2,1.8052880715641613,-1851.5419266463214,0.017868992088525548,1,4.024343268815874,1,0.039839233460496004,396.0010330010412,198.4223755962109,11500,3000,0.040645867601477904,0.11775855529858568,0,0,0,2,0.1605481911108965,6.543275697073032
1829,2,1.8233356486271661,-1851.5825725139227,0.01804757706300486,1,4.064580777316146,1,0.04023750850027241,395.96078956835305,198.40432271549528,11500,3000,0.04105226644917624,0.1189359140718521,0,0,0,1,0.1605481911108965,6.543275697073032
1830,2,1.8415635943911832,-1851.623624780372,0.018227945764017095,1,4.105220541231388,1,0.04063976391524182,395.9201437605799,198.38608935900902,11500,3000,0.04146272807680564,0.12012504185316994,0,0,0,0,0.1605481911108965,6.543275697073032
1831,2,1.8599737103769127,-1851.6650875084488,0.018410115985729503,1,4.146266580692265,1,0.041046039460876926,395.8790915551676,198.3676737230651,11600,3000,0.04187729308769071,0.12132605623991526,0,0,0,9,0.15894270919978754,7.227694341157437
1832,2,1.8785678160762853,-1851.7069648015365,0.018594105699372587,1,4.187722955981483,1,0.04145637528921853,395.83762888936064,198.34907398596135,11600,3000,0.042296002490691736,0.12253907600355453,0,0,0,8,0.15894270919978754,7.227694341157437
1833,2,1.897347749131277,-1851.7492608040272,0.018779933054991593,1,4.229593767934302,1,0.041870811952819054,395.7957516598008,198.3302883078006,11600,3000,0.04271889770424994,0.12376422110134713,0,0,0,7,0.15894270919978754,7.227694341157437
1834,2,1.9163153655144933,-1851.7919797017314,0.018967616383216424,1,4.271883158343034,1,0.042289390408731364,395.7534557221215,198.3113148303093,11600,3000,0.04314602056047284,0.125001612688164,0,0,0,6,0.15894270919978754,7.227694341157437
1835,2,1.935472539711542,-1851.8351257222919,0.019157174197048654,1,4.314595310365561,1,0.04271215202252776,395.71073689053804,198.29215167665416,11600,3000,0.04357741330926034,0.12625137312842372,0,0,0,5,0.15894270919978754,7.227694341157437
1836,2,1.9548211649052087,-1851.8787031356012,0.019348625193666757,1,4.3577344489379275,1,0.043139138572366065,395.6675909374344,198.27279695125705,11600,3000,0.04401311862247188,0.12751362600814697,0,0,0,4,0.15894270919978754,7.227694341157437
1837,2,1.974363153161456,-1851.9227162542236,0.01954198825624731,1,4.401304841191019,1,0.04357039225309123,395.624013592945,198.253248739608,11600,3000,0.044453179598134905,0.12878849614713098,0,0,0,3,0.15894270919978754,7.227694341157437
1838,2,1.9941004356172611,-1851.9671694338217,0.019737282455805083,1,4.445310796871403,1,0.04400595568038401,395.5800005445331,198.2335051080764,11600,3000,0.04489763976469538,0.1300761096112446,0,0,0,2,0.15894270919978754,7.227694341157437
1839,2,2.0140349626703125,-1852.0120670735864,0.01993452705305132,1,4.489756668766344,1,0.044445871894941646,395.5355474365644,198.21356410372022,11600,3000,0.045346543085310394,0.1313765937248456,0,0,0,1,0.15894270919978754,7.227694341157437
1840,2,2.034168704170583,-1852.0574136166717,0.020133741500270474,1,4.534646853133049,1,0.044890184366704666,395.49064986987673,198.19342375409352,11600,3000,0.0457999339621836,0.1326900770833211,0,0,0,0,0.15894270919978754,7.227694341157437
1841,2,2.054503649613795,-1852.1032135506339,0.020334945443212238,1,4.57998579013218,1,0.04533893699913083,395.4453034013454,198.1730820670518,11700,3000,0.04625785724094364,0.13401668956575272,0,0,0,9,0.15735328210778965,7.983684508656827
1842,2,2.075041808336803,-1852.149471407875,0.020538158723007793,1,4.625777964265678,1,0.04579217413349834,395.3995035434441,198.15253703055566,11700,3000,0.04672035821506622,0.13535656234770715,0,0,0,8,0.15735328210778965,7.983684508656827
1843,2,2.0957852097149012,-1852.19619176609,0.02074340137809827,1,4.672027904818943,1,0.046249940553265034,395.35324576380145,198.1317866124723,11700,3000,0.047187482630340095,0.13670982791415395,0,0,0,7,0.15735328210778965,7.983684508656827
